0.01,1,95,2.3376e-09,0,183
0.01,2,384,3.19338e-09,1,182
0.01,3,512,4.33048e-09,1,182
0.01,4,638,6.64333e-09,1,182
0.01,5,800,6.64333e-09,1,182
0.01,6,928,3.19338e-09,1,182
0.01,7,1026,6.64333e-09,1,182
0.01,8,1187,6.64333e-09,1,182
0.01,9,1421,4.33048e-09,1,182
0.01,10,1164,7.61897e-09,1,182
0.01,11,1355,4.49905e-09,1,182
0.01,12,1753,3.19338e-09,1,182
0.01,13,1504,6.64333e-09,1,182
0.01,14,1840,3.19338e-09,1,182
0.01,15,1597,3.19338e-09,1,182
0.01,16,1693,6.64333e-09,1,182
0.01,17,1795,6.48087e-09,1,182
0.01,18,1850,3.19338e-09,1,182
0.01,19,2069,3.19338e-09,1,182
0.01,20,2017,6.64333e-09,1,182
0.01,21,2431,6.64333e-09,1,182
0.01,22,2025,6.64333e-09,1,182
0.01,23,2708,5.30902e-09,1,182
0.01,24,2351,6.64333e-09,1,182
0.01,25,2265,6.64333e-09,1,182
0.01,26,2941,3.19338e-09,1,182
0.01,27,2907,4.49766e-09,1,182
0.01,28,2835,3.19338e-09,1,182
0.01,29,3118,4.55791e-09,1,182
0.02,1,278,2.3686e-08,3,180
0.02,2,492,2.16929e-08,3,180
0.02,3,648,1.16079e-08,3,180
0.02,4,746,9.32952e-09,3,180
0.02,5,1033,1.16436e-08,3,180
0.02,6,1073,9.4917e-09,3,180
0.02,7,873,1.16079e-08,3,180
0.02,8,1148,1.27786e-08,3,180
0.02,9,1222,9.65917e-09,3,180
0.02,10,1672,1.27786e-08,3,180
0.02,11,1447,9.71942e-09,3,180
0.02,12,1397,9.65917e-09,3,180
0.02,13,1564,1.08565e-08,3,180
0.02,14,1603,2.30269e-08,3,180
0.02,15,2167,1.28088e-08,3,180
0.02,16,1710,9.49199e-09,3,180
0.02,17,1826,1.16079e-08,3,180
0.02,18,1799,2.02472e-08,3,180
0.02,19,2140,2.02472e-08,3,180
0.02,20,2300,2.30269e-08,3,180
0.02,21,2311,9.49199e-09,3,180
0.02,22,2315,1.16424e-08,3,180
0.02,23,2283,1.14455e-08,3,180
0.02,24,2427,8.60941e-09,3,180
0.02,25,2620,1.04708e-08,3,180
0.02,26,2954,1.04705e-08,3,180
0.02,27,2732,9.49199e-09,3,180
0.02,28,3052,9.4917e-09,3,180
0.02,29,2649,7.41464e-09,3,180
0.03,1,267,1.20637e-08,5,178
0.03,2,583,2.53118e-08,5,178
0.03,3,539,2.74277e-08,5,178
0.03,4,691,1.25933e-08,5,178
0.03,5,824,1.66076e-08,5,178
0.03,6,889,2.62903e-08,5,178
0.03,7,952,2.3511e-08,5,178
0.03,8,1050,2.98249e-08,5,178
0.03,9,1403,2.62903e-08,5,178
0.03,10,1224,1.8352e-08,5,178
0.03,11,1440,1.4684e-08,5,178
0.03,12,1532,1.33932e-08,5,178
0.03,13,1641,1.4684e-08,5,178
0.03,14,1744,2.9163e-08,5,178
0.03,15,1865,1.6607e-08,5,178
0.03,16,1997,1.21715e-08,5,178
0.03,17,2037,1.6607e-08,5,178
0.03,18,2051,1.77797e-08,5,178
0.03,19,2052,1.48523e-08,5,178
0.03,20,2219,1.4456e-08,5,178
0.03,21,2288,1.4456e-08,5,178
0.03,22,1913,1.00607e-08,5,178
0.03,23,2442,1.57962e-08,5,178
0.03,24,2374,1.2766e-08,5,178
0.03,25,2588,1.39954e-08,5,178
0.03,26,2791,1.6607e-08,5,178
0.03,27,3002,1.48512e-08,5,178
0.03,28,2671,1.6607e-08,5,178
0.03,29,2600,9.60012e-09,5,178
0.04,1,423,2.68276e-08,7,176
0.04,2,539,2.95584e-08,7,176
0.04,3,849,4.05537e-08,7,176
0.04,4,736,1.84139e-08,7,176
0.04,5,742,3.36503e-08,7,176
0.04,6,841,2.57953e-08,7,176
0.04,7,1070,1.96383e-08,7,176
0.04,8,1203,1.73587e-08,7,176
0.04,9,1321,3.78739e-08,7,176
0.04,10,1483,3.53947e-08,7,176
0.04,11,1462,2.29115e-08,7,176
0.04,12,2056,2.2744e-08,7,176
0.04,13,2182,2.2744e-08,7,176
0.04,14,1869,3.28907e-08,7,176
0.04,15,1888,2.41068e-08,7,176
0.04,16,1752,2.4505e-08,7,176
0.04,17,1819,2.23472e-08,7,176
0.04,18,1919,3.1561e-08,7,176
0.04,19,1977,2.37228e-08,7,176
0.04,20,2014,3.4127e-08,7,176
0.04,21,2159,2.08072e-08,7,176
0.04,22,2290,2.01571e-08,7,176
0.04,23,2260,2.13432e-08,7,176
0.04,24,2400,1.97352e-08,7,176
0.04,25,2346,2.68235e-08,7,176
0.04,26,2333,1.2112e-08,7,176
0.04,27,2711,2.37228e-08,7,176
0.04,28,3020,2.76384e-08,7,176
0.04,29,2792,1.2501e-08,7,176
0.05,1,251,2.85208e-08,9,174
0.05,2,567,3.00867e-08,9,174
0.05,3,649,4.51469e-08,9,174
0.05,4,702,3.42337e-08,9,174
0.05,5,833,4.54786e-08,9,174
0.05,6,1015,3.42994e-08,9,174
0.05,7,1051,4.03587e-08,9,174
0.05,8,1248,3.6162e-08,9,174
0.05,9,1254,2.59513e-08,9,174
0.05,10,1337,3.72023e-08,9,174
0.05,11,1534,2.52498e-08,9,174
0.05,12,1703,3.28471e-08,9,174
0.05,13,1818,2.04484e-08,9,174
0.05,14,1729,3.8926e-08,9,174
0.05,15,1565,2.50065e-08,9,174
0.05,16,1647,2.33e-08,9,174
0.05,17,1915,1.91653e-08,9,174
0.05,18,1866,2.98974e-08,9,174
0.05,19,2445,2.65954e-08,9,174
0.05,20,2016,4.12432e-08,9,174
0.05,21,1896,1.63069e-08,9,174
0.05,22,2177,2.83174e-08,9,174
0.05,23,2646,3.95849e-08,9,174
0.05,24,2190,2.42229e-08,9,174
0.05,25,2923,3.09961e-08,9,174
0.05,26,2869,2.79357e-08,9,174
0.05,27,2527,2.44962e-08,9,174
0.05,28,2524,1.74407e-08,9,174
0.05,29,3277,1.76089e-08,9,174
0.06,1,380,3.79898e-08,10,173
0.06,2,373,3.43919e-08,10,173
0.06,3,657,4.26533e-08,10,173
0.06,4,708,4.69818e-08,10,173
0.06,5,684,4.69935e-08,10,173
0.06,6,919,4.65522e-08,10,173
0.06,7,1051,4.88499e-08,10,173
0.06,8,1226,5.24408e-08,10,173
0.06,9,1513,4.82699e-08,10,173
0.06,10,1339,4.76405e-08,10,173
0.06,11,1482,2.92061e-08,10,173
0.06,12,1685,2.48166e-08,10,173
0.06,13,1935,3.01118e-08,10,173
0.06,14,1592,2.52535e-08,10,173
0.06,15,1663,2.21593e-08,10,173
0.06,16,1937,2.24645e-08,10,173
0.06,17,1839,3.84297e-08,10,173
0.06,18,1854,2.59264e-08,10,173
0.06,19,2156,3.63836e-08,10,173
0.06,20,2052,2.15864e-08,10,173
0.06,21,2202,4.15352e-08,10,173
0.06,22,2149,2.86302e-08,10,173
0.06,23,2429,4.00448e-08,10,173
0.06,24,2472,2.27628e-08,10,173
0.06,25,2369,2.80708e-08,10,173
0.06,26,2432,2.36716e-08,10,173
0.06,27,2678,3.93371e-08,10,173
0.06,28,2509,3.63579e-08,10,173
0.06,29,3046,3.56671e-08,10,173
0.07,1,234,2.40064e-08,12,171
0.07,2,436,3.21877e-08,12,171
0.07,3,618,5.96089e-08,12,171
0.07,4,791,5.3777e-08,12,171
0.07,5,904,6.12572e-08,12,171
0.07,6,1024,5.70663e-08,12,171
0.07,7,888,4.36998e-08,12,171
0.07,8,1069,4.52116e-08,12,171
0.07,9,1411,3.28263e-08,12,171
0.07,10,1264,5.42498e-08,12,171
0.07,11,1406,4.28092e-08,12,171
0.07,12,1614,5.56911e-08,12,171
0.07,13,1827,2.79043e-08,12,171
0.07,14,1770,4.5421e-08,12,171
0.07,15,1880,3.75193e-08,12,171
0.07,16,1949,4.05065e-08,12,171
0.07,17,1725,3.71955e-08,12,171
0.07,18,2304,4.04094e-08,12,171
0.07,19,2331,2.47135e-08,12,171
0.07,20,2231,4.71079e-08,12,171
0.07,21,2025,2.38548e-08,12,171
0.07,22,2307,3.44792e-08,12,171
0.07,23,2439,3.48139e-08,12,171
0.07,24,2545,3.41862e-08,12,171
0.07,25,2607,2.96181e-08,12,171
0.07,26,2737,2.16393e-08,12,171
0.07,27,2538,2.39823e-08,12,171
0.07,28,2511,3.72021e-08,12,171
0.07,29,2882,3.36439e-08,12,171
0.08,1,416,4.50296e-08,14,169
